PersonId,MetricDate,Add content to presentation actions taken,Chat (Copilot in Excel) prompts submitted,Chat (Copilot in PowerPoint) prompts submitted,Chat (Copilot in Word) prompts submitted,Compose chat message actions taken using Copilot in Teams,Copilot actions taken in Copilot chat (work),Copilot actions taken in Excel,Copilot actions taken in Outlook,Copilot actions taken in Powerpoint,Copilot actions taken in Teams,Copilot actions taken in Word,Copilot Chat (web) in Excel prompts submitted,Copilot Chat (web) in PowerPoint prompts submitted,Copilot Chat (web) in Word prompts submitted,Copilot Chat (web) prompts submitted,Copilot Chat (Web) prompts submitted in Outlook,Copilot Chat (Web) prompts submitted in Teams,Copilot chat (work) enabled days,Copilot Chat (work) in Excel prompts submitted,Copilot Chat (work) in PowerPoint prompts submitted,Copilot Chat (work) in Word prompts submitted,Copilot chat (work) prompts submitted,Copilot Chat (work) prompts submitted in Outlook,Copilot Chat (work) prompts submitted in Teams,Copilot Chat prompts submitted (without Copilot license),Copilot Chat prompts submitted in Copilot app (without Copilot license),Copilot Chat prompts submitted in Edge (without Copilot license),Copilot Chat prompts submitted in Excel (without Copilot license),Copilot Chat prompts submitted in Outlook (without Copilot license),Copilot Chat prompts submitted in PowerPoint (without Copilot license),Copilot Chat prompts submitted in Teams (without Copilot license),Copilot Chat prompts submitted in Word (without Copilot license),Copilot enabled days for Intelligent Search,Copilot enabled days for Power Platform connectors,Copilot enabled days for Productivity App,Copilot enabled days for Teams,Create Excel formula actions taken using Copilot,Create presentation actions taken using Copilot,Days of active Copilot Chat (web) usage,Days of active Copilot chat (work) usage,Days of active Copilot Chat usage (without Copilot license),Days of active Copilot Chat usage in Copilot app (without Copilot license),Days of active Copilot Chat usage in Edge (without Copilot license),Days of active Copilot Chat usage in Excel (without Copilot license),Days of active Copilot Chat usage in Outlook (without Copilot license),Days of active Copilot Chat usage in PowerPoint (without Copilot license),Days of active Copilot Chat usage in Teams (without Copilot license),Days of active Copilot Chat usage in Word (without Copilot license),Days of active Copilot usage in Excel,Days of active Copilot usage in Loop,Days of active Copilot usage in OneNote,Days of active Copilot usage in Outlook,Days of active Copilot usage in Powerpoint,Days of active Copilot usage in Teams,Days of active Copilot usage in Word,Draft Word document actions taken using Copilot,Email coaching actions taken using Copilot,Excel analysis actions taken using Copilot,Excel formatting actions taken using Copilot,Generate email draft actions taken using Copilot in Outlook,Intelligent recap actions taken,Meeting hours recapped by Copilot,Meeting hours summarized by Copilot in Teams,Meetings recapped by Copilot,Number of weeks active in Copilot Chat (most recent 28 days),Number of weeks active in Microsoft 365 Copilot (most recent 28 days),Returning Copilot Chat user (most recent and prior 28 days),Returning Copilot Chat user (most recent and prior 7 days),Returning Microsoft 365 Copilot user (most recent and prior 28 days),Returning Microsoft 365 Copilot user (most recent and prior 7 days),Rewrite text actions taken using Copilot in Word,Summarize chat actions taken using Copilot in Teams,Summarize email thread actions taken using Copilot in Outlook,Summarize meeting actions taken using Copilot in Teams,Summarize presentation actions taken using Copilot in PowerPoint,Summarize Word document actions taken using Copilot in Word,Total chat conversations summarized by Copilot in Teams,Total Copilot actions taken,Total Copilot active days,Total Copilot enabled days,Total emails sent using Copilot in Outlook,Total Meeting hours summarized or recapped by Copilot,Total meetings summarized by Copilot in Teams,Total meetings summarized or recapped by Copilot,Visualize as table actions taken using Copilot in Word,Organization,FunctionType
66e3520c-0fd5-4f0f-95dc-b6aac2a003de,11/2/25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,11,0,0,0,1,0,Maplecore Experience Lab,Support Services
14ad2678-bd19-4a02-89e7-864ac5ef21ae,8/17/25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,2.346719,0,0,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1.738515,0,0,0,Harborline Collaboration Hub,Security Engineering
4e6c30c0-a99b-4b79-969f-36ae1f021eb4,11/16/25,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,Granitebay Productivity Loft,Security Engineering
4961b29f-f961-47db-ac9f-21efdd37a119,11/2/25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Skybridge Productivity Center,Support Services
d54f7c90-926a-4d71-9461-cff6aae0605c,11/2/25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,9,0,0.864002,0,0,0,Pinecrest Innovation Yard,Sales Enablement
48b06861-20a4-4a3c-98ba-d821143f0f1b,11/9/25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,Sunpeak Delivery Base,Support Services
be44c514-72e8-4602-9f89-4d6ee9783306,1/18/26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.697272,0,0,0,Mariner Data House,Workplace Strategy
70bfd557-431b-4346-ac7e-a3c6ada8d940,10/26/25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Pinecrest Innovation Yard,Consulting Delivery
d5f0ec39-030d-4e84-b338-18af7dc69da7,8/31/25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,1,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,Harborline Collaboration Hub,Support Services
bd4f8e83-bba2-495a-ab00-235b16e5efb5,11/16/25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Riverside Cloud Atelier,Data Platform
0dc3a6c7-dbe2-4cc3-92af-1fcd435f61cc,8/24/25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,Northforge Operations Studio,Automation Practice
c64eef50-c620-4eea-80d6-99070fe06989,9/7/25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,Mariner Data House,Cloud Operations
60e46b1b-3f78-4147-ada4-2a2488bd6b9a,12/21/25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sunpeak Delivery Base,Data Platform
76edd284-0ec0-4dd8-9d98-38939e691c02,11/23/25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,0,1.332338,0,0,0,Granitebay Productivity Loft,Sales Enablement
4a3671f7-ba6b-42b4-b197-0ffc551a8a63,12/21/25,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,6,0,0,0,0,0,0,0,0,2,0,6,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,Granitebay Productivity Loft,Workplace Strategy
663fdca4-3662-4582-a864-153ce66c8bff,1/4/26,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,Granitebay Productivity Loft,Support Services
aa49bbe4-ef72-4b27-b4ba-89397445843c,12/28/25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,Maplecore Experience Lab,Security Engineering
64da2756-cfbb-4292-b26e-b2fd5ddebf66,10/26/25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Pinecrest Innovation Yard,Security Engineering
2ade80ea-3bb1-4699-ace5-d4dd379d5d58,11/2/25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,8,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Mariner Data House,Sales Enablement
e923259c-b3e5-44c3-a5a9-b5649a66012a,1/11/26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Bluehaven Service Arena,Data Platform
48fc40be-27ff-4841-8ca6-20a64c6b9652,8/10/25,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,Aurora Point Campus,Workplace Strategy
3fd9f4ba-73db-4ae5-a845-e2954f32018b,8/31/25,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,Mariner Data House,Sales Enablement
dba187e1-80ca-4021-bd7b-9e67d47a164a,9/14/25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,31,0,6,0,0,0,0,0,Aurora Point Campus,Security Engineering
b665d576-7d43-4314-aa95-62f934048e60,2/1/26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,9,8,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,5,0,0,0,0,0,Sunpeak Delivery Base,Support Services
d63cf839-a19d-43be-88ba-1d14819549a2,10/19/25,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Riverside Cloud Atelier,Consulting Delivery
cd171128-692c-4247-87f5-7b4e0653ef17,8/31/25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Harborline Collaboration Hub,Security Engineering
4c1ec4f1-64b7-475b-8ca1-feb0a53ba828,12/7/25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,8,5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sunpeak Delivery Base,Automation Practice
0993c175-ccdd-446e-9979-1ea910748001,11/9/25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,23,1,0,0,0,0,0,0,Northforge Operations Studio,Consulting Delivery
1ff6f41a-b04b-4893-a457-e13fa4c67d01,8/17/25,0,0,0,0,0,5,0,0,0,33,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,Maplecore Experience Lab,Data Platform
08f0e9ee-3b26-48c5-baa1-6746e5b28c8e,8/24/25,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,10,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bluehaven Service Arena,Cloud Operations
e319c99a-9045-44a8-a69b-84b84a7a22da,9/7/25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,Bluehaven Service Arena,Consulting Delivery
26eb8127-1a45-4f9d-a61c-126d0cd8062e,1/18/26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,30,0,6,0,0,0,0,0,Oakfield Advisory Works,Data Platform
c132491e-8843-45ec-8be7-210c6528cc2a,8/24/25,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mariner Data House,Security Engineering
42ee79f5-dc5d-4591-9f5c-059d8bd21465,11/30/25,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,Granitebay Productivity Loft,Security Engineering
ac7b6bb3-cf5f-4c57-9fd0-0dce34da4521,1/11/26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,Maplecore Experience Lab,Consulting Delivery
6271c0ca-01f9-49c9-bd00-8234b05b2f47,8/17/25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bluehaven Service Arena,Consulting Delivery
7fbaa10f-c874-4987-8b01-0bc6c20a04b4,9/28/25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,8,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,Pinecrest Innovation Yard,Sales Enablement
312317aa-b092-4796-98f9-a64e2817c5a2,1/18/26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sunpeak Delivery Base,Security Engineering
d55ff141-52f1-45a5-b589-c7572338d896,12/7/25,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Granitebay Productivity Loft,Support Services
0d5bc303-4420-420f-96bb-ac1a915854b3,8/24/25,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.097398,0,0,0,Aurora Point Campus,Consulting Delivery
e5d20d06-abe1-45a6-8abc-ad68add504b7,8/31/25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.364472,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,Sunpeak Delivery Base,Consulting Delivery
f77d5075-4f69-42d4-b7b4-b821c5267ea9,8/31/25,0,0,0,0,0,0,0,0,0,0,2,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Northforge Operations Studio,Consulting Delivery
f11fee43-27e2-4e7d-8f6c-2f2ce1b9fde7,9/28/25,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1.056234,0,0,0,Skybridge Productivity Center,Sales Enablement
a6f06399-bedb-4a9c-9b99-bfecfe470ec8,12/14/25,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,Skybridge Productivity Center,Security Engineering
b1341b6c-d6bb-4980-bde6-04f584eed476,10/26/25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Oakfield Advisory Works,Cloud Operations
6651487e-9982-47a5-a33d-2bcb2a4a1936,11/9/25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,1,1,0,0,0,0,0,0,0,15,4,0,0,0,0,0,0,Oakfield Advisory Works,Support Services
c08fb9d1-1908-46ea-a077-f492d06b2798,11/9/25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pinecrest Innovation Yard,Automation Practice
59e3a098-d00d-4f6f-abd1-f316cdd80813,8/10/25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,27,4,0,0,0,0,0,0,Harborline Collaboration Hub,Automation Practice
9c3d583a-d0ed-491c-9739-2489665ea83e,10/12/25,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,Riverside Cloud Atelier,Cloud Operations
20a9e8c2-6e10-4d54-9d2c-85bafc38b7fa,2/1/26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Riverside Cloud Atelier,Automation Practice
dd92b66b-c8e6-48e9-9ddc-02665e902b1f,8/10/25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0,Mariner Data House,Workplace Strategy
6f916af3-88e5-4ea7-9925-0cf9306e6888,9/7/25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mariner Data House,Sales Enablement
b2e2adb2-7b53-4cd4-b6c8-e9573197782b,12/21/25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Riverside Cloud Atelier,Automation Practice
53f384c4-2e69-4c48-8ff0-62cd9746df8e,10/19/25,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,Aurora Point Campus,Automation Practice
563485a0-e3dc-425d-b92f-bd72d5f8ece1,10/5/25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,Riverside Cloud Atelier,Security Engineering
