PersonId,MetricDate,Copilot Chat (work) in Word prompts submitted,Copilot Chat (work) in PowerPoint prompts submitted,Copilot Chat (work) in Excel prompts submitted,Copilot Chat (web) in Word prompts submitted,Copilot Chat (web) in PowerPoint prompts submitted,Copilot Chat (web) in Excel prompts submitted,Meetings recapped by Copilot,Meeting hours recapped by Copilot,Copilot Chat (Web) prompts submitted in Outlook,Copilot Chat (Web) prompts submitted in Teams,Copilot Enabled User,Copilot Teams Enabled User,Copilot Productivity Apps Enabled User,Copilot Chat Enabled User,Days of active Copilot usage in Word,Days of active Copilot usage in Teams,Days of active Copilot usage in Powerpoint,Days of active Copilot usage in Outlook,Days of active Copilot usage in OneNote,Days of active Copilot usage in Loop,Days of active Copilot usage in Excel,Days of active Copilot chat (work) usage,Days of active Copilot Chat (web) usage,Copilot enabled days for Teams,Copilot enabled days for Productivity App,Copilot enabled days for Power Platform connectors,Copilot enabled days for Intelligent Search,Copilot Chat (work) prompts submitted in Teams,Copilot Chat (work) prompts submitted in Outlook,Copilot chat (work) enabled days,Copilot assisted hours,Copilot actions taken in Word,Copilot actions taken in Teams,Copilot actions taken in Powerpoint,Copilot actions taken in Excel,Copilot actions taken in Outlook,Copilot actions taken in Copilot chat (work),Intelligent recap actions taken,Copilot Chat (web) prompts submitted,Visualize as table actions taken using Copilot in Word,Chat (Copilot in Word) prompts submitted,Add content to presentation actions taken,Organize presentation actions taken,Chat (Copilot in PowerPoint) prompts submitted,Chat (Copilot in Excel) prompts submitted,Total Copilot actions taken,Total Copilot active days,Total Copilot enabled days,Summarize meeting actions taken using Copilot in Teams,Total meetings summarized by Copilot in Teams,Meeting hours summarized by Copilot in Teams,Summarize chat actions taken using Copilot in Teams,Compose chat message actions taken using Copilot in Teams,Total chat conversations summarized by Copilot in Teams,Attended meetings,Meetings,Meeting hours,Uninterrupted hours,Small meeting hours,Multitasking hours,Conflicting meeting hours,Chats sent,Total emails sent using Copilot in Outlook,Summarize email thread actions taken using Copilot in Outlook,Email coaching actions taken using Copilot,Generate email draft actions taken using Copilot in Outlook,Emails sent,Summarize Word document actions taken using Copilot in Word,Summarize presentation actions taken using Copilot in PowerPoint,Create presentation actions taken using Copilot,Rewrite text actions taken using Copilot in Word,Draft Word document actions taken using Copilot,Excel analysis actions taken using Copilot,Create Excel formula actions taken using Copilot,Excel formatting actions taken using Copilot,Copilot chat (work) prompts submitted,Organization,CountryOrRegion,Domain,WeekendDays,IsActive
e3faafa6-5d5b-4ff8-9f6f-79792668bf23,9/28/25,0,0,0,0,0,1,0,0.254594,0,0,1,1,1,1,0,3,0,0,0,0,0,0,0,5,9,11,9,0,0,7,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,13,0,11,0,0,0,0,0,0,0,1.369247,7.753307,2.533116,0,0.235923,0,13,0,0,0,0,13,0,0,0,0,0,0,0,0,3,Northforge Operations Studio,Terralis,northforge.terralis.example,"[SATURDAY, SUNDAY]",TRUE
f10ddfb0-3622-4116-acb6-33e9c45cefde,3/30/25,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,8,9,9,11,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,7,0,0,0,0,0,0,10.85709,8.770081,1.783055,5.566139,8.327188,0.410077,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,Bluehaven Service Arena,Driftland,bluehaven.driftland.example,"[FRIDAY, SATURDAY]",TRUE
ccbdeca5-1846-48d3-8650-62f413f800a3,2/2/25,0,0,0,0,0,0,0,0,0,0,2,1,1,2,0,0,0,0,0,0,0,0,0,5,10,10,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,10,0,0,0,0,0,0,1.36892,4.404924,11.693867,7.75484,17.062541,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,11,Riverside Cloud Atelier,Eldoria,riverside.eldoria.example,"[SATURDAY, SUNDAY]",TRUE
c78df19f-cc1f-4b7e-9abb-95c2031fc110,5/11/25,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,9,7,5,11,0,0,6,2.134388,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1.898655,7.91994,1.275304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Oakfield Advisory Works,Mirelia,oakfield.mirelia.example,"[SUNDAY, SATURDAY]",FALSE
4e066cee-5ea6-4ad4-b520-629cbeb01b54,2/1/26,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,7,8,8,6,3,0,10,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,23.251483,7.533209,14.095294,0,0.029942,0,305,0,0,0,0,9,0,0,0,0,0,0,0,0,2,Oakfield Advisory Works,Mirelia,oakfield.mirelia.example,"[FRIDAY, SATURDAY]",TRUE
c05212b8-e9a0-4592-a2e4-a11203f1e35d,10/5/25,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,2,0,0,0,0,0,0,0,9,0,6,8,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0.864899,5.009026,0.634053,0,0,159,0,0,0,0,2,0,0,0,0,0,0,0,0,0,Northforge Operations Studio,Terralis,northforge.terralis.example,"[SUNDAY, SATURDAY]",TRUE
ed0bed73-2f13-4b84-b75a-2dd5490f12b7,11/16/25,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,5,11,10,0,5,0,0,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,12.20102,4.614821,0,0,0,3.475598,71,0,0,0,0,0,0,0,0,0,0,0,0,0,10,Maplecore Experience Lab,Aventine,maplecore.aventine.example,"[SATURDAY, SUNDAY]",TRUE
914c680d-4151-4a3e-af69-03743c7392b0,3/23/25,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,6,9,7,11,0,0,9,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,13,0,6,0,0,0,0,0,0,0,0.814694,0,0,3.930082,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Maplecore Experience Lab,Aventine,maplecore.aventine.example,"[SUNDAY, SATURDAY]",TRUE
58457af7-42a7-400b-90d1-037255ee38a3,1/25/26,0,0,0,0,0,0,3,0,0,0,1,2,1,1,0,0,0,0,0,0,0,4,0,10,0,5,0,0,0,8,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,0,0,0,0,0,0,3.127166,0.832594,6.133155,0,1.592432,1.31682,0,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Harborline Collaboration Hub,Vestmark,harborline.vestmark.example,"[SUNDAY, SATURDAY]",TRUE
c433dc64-fb53-4058-9c9c-47f9b4171626,11/23/25,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,4,0,7,7,7,5,0,0,11,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,15.714787,10.488155,0,4.624157,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,23,Sunpeak Delivery Base,Kestrelia,sunpeak.kestrelia.example,"[SUNDAY, SATURDAY]",TRUE
b9a73bb7-9753-429b-b4c4-9a4264aa88f9,3/9/25,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,6,9,7,0,0,0,0.240177,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0.784815,5.097961,0,0,0,0.12578,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sunpeak Delivery Base,Kestrelia,sunpeak.kestrelia.example,"[FRIDAY, SATURDAY]",TRUE
e121dfdd-f56f-4112-8161-becbd5b35456,2/23/25,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,5,0,8,6,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,6,0,0,0,0,0,0,2.228114,8.901901,14.859299,29.098795,11.602764,0,0,114,0,0,0,0,7,0,0,0,0,0,0,0,0,0,Mariner Data House,Solstrand,mariner.solstrand.example,"[FRIDAY, SATURDAY]",TRUE
a7ea4fb5-a959-4542-8dec-cff6cf3f31f9,11/9/25,0,0,0,0,0,0,2,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,8,10,6,7,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,9,0,0,0,0,0,0,20.688195,0,0.497134,50.213858,6.488786,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Oakfield Advisory Works,Mirelia,oakfield.mirelia.example,"[SUNDAY, SATURDAY]",TRUE
0398a864-ad83-4f5e-be58-db6326988078,3/30/25,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,3,0,5,11,5,9,0,0,9,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,26.078267,0,1.509823,4.705425,0.504281,0,183,0,0,0,0,2,0,0,0,0,0,0,0,0,0,Granitebay Productivity Loft,Cressida,granitebay.cressida.example,"[FRIDAY, SATURDAY]",TRUE
b72d4a6a-1694-44de-b0fc-a0e06cd69d86,1/19/25,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,5,0,7,6,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,0,0,0,0,0,0,0,1.545784,31.230982,19.989742,0,0.218413,0,80,0,0,0,0,88,0,0,0,0,0,0,0,0,40,Aurora Point Campus,Nordhaven,aurora.nordcloud.example,"[SUNDAY, SATURDAY]",TRUE
43474428-0d4c-44d2-a863-e03293f9c875,1/4/26,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,4,0,0,0,1,8,8,7,8,7,0,0,6,0.145385,0,0,0,0,0,3,0,0,0,0,0,0,0,0,68,8,0,0,0,0,0,0,0,1.024989,5.875063,5.472151,31.079128,0.310508,0.079116,0,27,0,0,0,0,1,0,0,0,0,0,0,0,0,18,Maplecore Experience Lab,Aventine,maplecore.aventine.example,"[SATURDAY, SUNDAY]",FALSE
9707a7e6-b7f9-4aa9-8195-bb7a228b9825,5/4/25,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,1,0,10,6,9,6,0,0,6,2.66836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,42.754031,0,0.194428,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,7,Sunpeak Delivery Base,Kestrelia,sunpeak.kestrelia.example,"[FRIDAY, SATURDAY]",TRUE
eeeb4df0-ab71-47cf-95b6-a1dba57545aa,3/9/25,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,9,7,9,0,0,10,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7.751978,0,5.498803,0,0.719766,0.633688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mariner Data House,Solstrand,mariner.solstrand.example,"[SATURDAY, SUNDAY]",TRUE
2ea5ec36-e842-4874-bd01-6bd8b943f7d1,2/16/25,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,6,9,10,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,1.438527,11.327038,0,11.717444,0.72708,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Skybridge Productivity Center,Luminara,skybridge.luminara.example,"[SATURDAY, SUNDAY]",TRUE
38380307-9c93-4fc9-8e23-d156438a0b47,11/30/25,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,3,0,8,5,0,7,0,0,10,12.992088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,10,0,0,0,0,0,0,2.094069,11.139435,0,20.154692,0,1.306789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sunpeak Delivery Base,Kestrelia,sunpeak.kestrelia.example,"[SUNDAY, SATURDAY]",FALSE
5abffd31-767d-43e8-9f5b-a6f7cc787388,2/1/26,2,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,7,6,0,7,5,0,0,6,0.137502,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0.940516,3.572164,15.847412,0,0,0,34,0,0,0,0,10,0,0,0,0,0,0,0,0,0,Bluehaven Service Arena,Driftland,bluehaven.driftland.example,"[FRIDAY, SATURDAY]",TRUE
6d2ce78d-3894-4c4e-87b8-e7bc263ddbea,6/29/25,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,4,0,0,0,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,10,0,0,0,0,0,0,2.660467,0,0,13.397512,1.18958,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Oakfield Advisory Works,Mirelia,oakfield.mirelia.example,"[SATURDAY, SUNDAY]",TRUE
7212d1c4-24c9-4126-a68b-dbcbfa627fdb,3/23/25,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,9,10,8,6,0,0,8,1.852479,0,12,0,0,0,0,0,0,0,0,0,0,0,0,13,5,10,0,0,0,0,0,0,14.270604,10.712045,3.138312,0,0,0.904424,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bluehaven Service Arena,Driftland,bluehaven.driftland.example,"[SUNDAY, SATURDAY]",TRUE
6ee5deed-29fe-41ae-8f35-b2cf776a55bf,6/29/25,0,0,0,0,0,0,0,0.980128,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,6,10,7,0,0,9,13.335115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,13.948332,0,0.154752,0,35,0,0,0,0,38,0,0,0,0,0,0,0,0,0,Northforge Operations Studio,Terralis,northforge.terralis.example,"[SUNDAY, SATURDAY]",TRUE
464cde63-00a2-4830-898d-bf12fcaabcd4,1/26/25,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,4,0,0,7,7,6,0,0,0,4.082659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,9,0,0,0,0,0,0,3.586831,1.725179,0,0,6.896734,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,Northforge Operations Studio,Terralis,northforge.terralis.example,"[FRIDAY, SATURDAY]",TRUE
50b131ed-6255-4548-ae9c-c31568cd7133,1/11/26,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,10,5,9,0,0,0,6.077942,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,8.181017,0,28.024477,0,0.641513,1.987651,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,Maplecore Experience Lab,Aventine,maplecore.aventine.example,"[SATURDAY, SUNDAY]",TRUE
6eff5647-f238-4646-9cc6-6e981de87362,2/2/25,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,8,6,5,0,0,0,8,3.084381,0,0,0,0,0,37,0,53,0,0,0,0,0,0,10,0,5,0,0,0,0,0,0,3.562871,4.416147,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Northforge Operations Studio,Terralis,northforge.terralis.example,"[FRIDAY, SATURDAY]",TRUE
fc3f3fbc-b6a1-4697-ad75-bf652741e465,2/23/25,0,0,0,0,0,0,0,0.258525,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,6,9,8,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,15.698993,6.559351,0,24.609183,10.268237,0.094936,0,113,0,0,0,0,6,0,0,0,0,0,0,0,0,0,Aurora Point Campus,Nordhaven,aurora.nordcloud.example,"[SUNDAY, SATURDAY]",TRUE
756ea1d9-0e80-4630-9389-512830961dbd,9/21/25,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,5,9,6,7,0,0,10,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,6,9,0,0,0,0,0,0,0,0,3.304364,60.116189,0.366828,0.184192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Oakfield Advisory Works,Mirelia,oakfield.mirelia.example,"[SATURDAY, SUNDAY]",FALSE
8bf5690f-a9a4-42c7-98a0-10b8c560fcc0,1/19/25,0,0,0,0,0,0,0,1.377502,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,6,6,0,10,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,3,0,0,0,0,0,0,0,0,0.831858,1.922291,50.04053,0.938218,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,Riverside Cloud Atelier,Eldoria,riverside.eldoria.example,"[SATURDAY, SUNDAY]",TRUE
9668f67c-83dc-4499-acc8-6b0904bd6826,1/12/25,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,7,0,0,0,0,0,0,0,9,9,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,5,0,0,0,0,0,0,0,22.18004,3.346399,22.375183,3.028439,0.971094,0,70,0,0,0,0,66,0,0,0,0,0,0,0,0,24,Oakfield Advisory Works,Mirelia,oakfield.mirelia.example,"[SUNDAY, SATURDAY]",TRUE
de2d5896-0542-449f-9a1d-759dc29b00fb,6/22/25,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,6,0,0,0,0,0,7,7,9,7,0,0,0,0.417227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,1.520286,8.367085,0.661524,0.747771,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,Maplecore Experience Lab,Aventine,maplecore.aventine.example,"[SUNDAY, SATURDAY]",TRUE
0cc1b034-d9a4-4fcf-9933-2338e7ec317a,10/26/25,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,0,0,1,0,8,5,10,9,0,0,0,6.721191,0,10,0,0,3,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,25.305087,7.673673,30.796464,10.65463,0.562803,0,64,0,0,0,0,17,0,0,0,0,0,0,0,0,0,Bluehaven Service Arena,Driftland,bluehaven.driftland.example,"[SUNDAY, SATURDAY]",TRUE
56256f7b-3a00-4ae8-b177-fc23755b35b9,7/13/25,0,0,0,0,0,0,1,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,6,6,7,0,0,6,0.105896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,6,11,0,0,0,0,0,0,0,0,8.984582,29.172719,0,1.063378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Skybridge Productivity Center,Luminara,skybridge.luminara.example,"[SATURDAY, SUNDAY]",TRUE
0021c772-7bd5-45ca-bc20-7d4cc8cc063e,1/5/25,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,10,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,11.585008,0,48.112218,0,0.53589,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,Northforge Operations Studio,Terralis,northforge.terralis.example,"[SUNDAY, SATURDAY]",FALSE
f9234202-9434-45a4-819c-8a06126c2f69,10/12/25,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,5,7,6,0,45,0,10,0,0,13,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.815294,0,0,14.103864,0,0,8.948851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,Sunpeak Delivery Base,Kestrelia,sunpeak.kestrelia.example,"[FRIDAY, SATURDAY]",TRUE
f4d72977-fb6d-4ed6-aeea-a6aa21090741,7/27/25,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,2,0,7,8,7,7,0,0,11,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,32,1,10,0,0,0,0,0,0,0,0,0.657705,9.364923,0,0.024306,1.354331,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bluehaven Service Arena,Driftland,bluehaven.driftland.example,"[FRIDAY, SATURDAY]",TRUE
783bad73-df24-433f-a4ea-1914da1dad6a,10/26/25,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,4,4,8,6,6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,7,0,0,0,0,0,0,6.975123,0,0,2.606604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Harborline Collaboration Hub,Vestmark,harborline.vestmark.example,"[SATURDAY, SUNDAY]",TRUE
a808d2f4-1772-4a88-8c6e-0d335180c14a,1/25/26,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,5,10,0,9,0,0,6,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,5,4,9,0,0,0,0,0,0,0,4.282283,0,22.122995,6.555363,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,26,Mariner Data House,Solstrand,mariner.solstrand.example,"[FRIDAY, SATURDAY]",FALSE
a7dbbd7a-11e3-4c34-99ce-63d248024da2,3/2/25,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,0,0,4,0,11,11,9,5,0,0,0,2.221853,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7.127052,2.581969,67.479782,6.031259,0,0,63,0,0,0,0,37,0,0,0,0,0,0,0,0,0,Riverside Cloud Atelier,Eldoria,riverside.eldoria.example,"[FRIDAY, SATURDAY]",TRUE
e990ebf4-b9e5-482d-8314-417126cb843e,5/4/25,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,10,10,11,8,0,0,0,0.55888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.39132,0,0,13.862983,0,0.30996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Riverside Cloud Atelier,Eldoria,riverside.eldoria.example,"[SUNDAY, SATURDAY]",TRUE
69c656d3-5571-441e-9676-b0e626c8cb12,7/13/25,0,0,0,0,0,0,0,0,0,0,2,1,2,1,0,0,0,0,0,0,0,0,0,7,0,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,6,0,0,0,0,0,0,12.86094,0,4.599148,6.658043,4.719082,0,0,53,0,0,0,0,6,0,0,0,0,0,0,0,0,0,Bluehaven Service Arena,Driftland,bluehaven.driftland.example,"[FRIDAY, SATURDAY]",TRUE
461183c4-dae5-4d56-b1b1-92b51c948edd,7/20/25,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,7,7,11,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,70.928597,14.906364,0,0,358,0,0,1,0,21,0,0,0,0,0,0,0,0,0,Riverside Cloud Atelier,Eldoria,riverside.eldoria.example,"[SUNDAY, SATURDAY]",TRUE
5fb15ceb-c4e1-4d7e-adf4-60184a0cfc8d,1/11/26,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,7,7,6,10,0,0,8,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,3.166411,0,2.31352,30.771377,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Northforge Operations Studio,Terralis,northforge.terralis.example,"[SUNDAY, SATURDAY]",TRUE
3bf986e8-7b5b-4126-8f34-55e1ccc8f1dc,3/9/25,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,2,0,8,7,9,9,0,0,8,0.130659,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0.734096,0,13.189315,2.347737,0.434581,0,46,0,0,0,0,4,0,0,0,0,0,0,0,0,0,Granitebay Productivity Loft,Cressida,granitebay.cressida.example,"[SATURDAY, SUNDAY]",TRUE
f58ea2ec-f113-4f56-8661-a1aab7732e4b,5/11/25,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,2,0,7,0,0,10,0,0,0,0.509049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,11,0,0,0,0,0,0,0,0,3.28653,24.087541,0,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Granitebay Productivity Loft,Cressida,granitebay.cressida.example,"[FRIDAY, SATURDAY]",TRUE
b2dff53e-ea88-42a7-b990-5f4d21d1314f,12/29/24,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,2,0,0,0,0,0,0,0,6,0,5,0,0,0,7,1.754492,0,8,0,0,0,0,0,5,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,1.527615,5.958247,8.247621,0,2.927249,0.877208,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Maplecore Experience Lab,Aventine,maplecore.aventine.example,"[SUNDAY, SATURDAY]",TRUE
378beea9-16ff-44ae-a5fc-6d6c7f2b8258,6/15/25,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,11,9,0,10,0,0,6,0.623555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0.942161,1.599269,21.933478,4.893302,0.21644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Northforge Operations Studio,Terralis,northforge.terralis.example,"[FRIDAY, SATURDAY]",TRUE
ab875d58-15fa-423a-9736-093ed52da86b,7/20/25,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,9,6,11,0,0,0,6,0.110917,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,5.539127,0,3.874433,0,5.110884,3.632217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Granitebay Productivity Loft,Cressida,granitebay.cressida.example,"[FRIDAY, SATURDAY]",FALSE
8c061df5-72f9-48f7-a16c-63a1098fdc96,7/20/25,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,1,0,0,0,0,0,0,0,0,0,11,9,0,0,9,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.017609,0,0.912161,0,34,0,0,0,0,12,0,0,0,0,0,0,0,0,0,Sunpeak Delivery Base,Kestrelia,sunpeak.kestrelia.example,"[SATURDAY, SUNDAY]",FALSE
04a6860d-8136-4a64-8945-b21f54aad79b,1/18/26,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,9,7,8,0,0,0,0,0,0,2,0,0,0,7,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,44.233654,2.483379,0,10.769487,1.172472,2.289308,0,1,0,0,0,0,65,0,0,0,0,0,0,0,0,0,Skybridge Productivity Center,Luminara,skybridge.luminara.example,"[FRIDAY, SATURDAY]",TRUE
